@relation Assign3_Customer_Profiling_Scaled_clustered

@attribute Instance_number numeric
@attribute age numeric
@attribute sex numeric
@attribute income numeric
@attribute married numeric
@attribute children numeric
@attribute car numeric
@attribute save_act numeric
@attribute current_act numeric
@attribute mortgage numeric
@attribute INNER_CITY numeric
@attribute RURAL numeric
@attribute SUBURBAN numeric
@attribute TOWN numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
357,-1.623196,1,-1.391241,-1.393261,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster0
358,0.666416,-1,0.522129,-1.393261,1.883121,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
359,0.666416,-1,-0.367122,0.717741,-0.011049,1.013423,0.67028,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
360,1.499002,-1,1.869602,-1.393261,0.936036,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
361,0.943945,1,-0.590061,0.717741,1.883121,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
362,0.943945,1,0.163016,0.717741,0.936036,-0.986754,-1.491914,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
363,-1.623196,-1,-1.161872,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
364,0.943945,-1,1.844658,0.717741,-0.011049,1.013423,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
365,-1.068139,1,-0.788227,0.717741,0.936036,1.013423,0.67028,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
366,1.152091,-1,0.181777,-1.393261,-0.011049,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
367,0.943945,1,1.569293,0.717741,-0.958135,1.013423,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
368,-1.484432,1,-1.260213,0.717741,-0.958135,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
369,1.499002,1,0.508179,0.717741,1.883121,-0.986754,0.67028,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
370,1.360238,1,1.501032,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
371,0.111358,-1,0.848003,-1.393261,0.936036,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
372,-1.276285,-1,-1.533719,-1.393261,-0.958135,-0.986754,-1.491914,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
373,0.666416,-1,0.069035,0.717741,-0.958135,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
374,1.707149,-1,1.526496,0.717741,0.936036,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
375,-0.096788,1,-0.516555,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
376,1.082709,-1,0.440716,-1.393261,-0.011049,-0.986754,-1.491914,-1.771421,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
377,-0.16617,1,-0.209527,-1.393261,0.936036,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
378,-1.623196,1,-0.739968,0.717741,-0.958135,-0.986754,-1.491914,0.564519,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster1
379,-1.553814,-1,-1.366638,0.717741,1.883121,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
380,0.943945,-1,-0.076131,-1.393261,-0.958135,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
381,0.250123,-1,0.39255,0.717741,0.936036,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
382,-0.859992,1,-1.002228,0.717741,-0.011049,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
383,-0.16617,-1,0.567378,0.717741,-0.011049,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
384,-0.443699,-1,-0.046803,0.717741,-0.958135,-0.986754,-1.491914,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
385,1.013327,-1,0.832067,-1.393261,1.883121,1.013423,-1.491914,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
386,0.458269,1,-0.91824,-1.393261,-0.958135,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
387,1.290856,1,0.204339,-1.393261,-0.011049,1.013423,-1.491914,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
388,-0.929374,1,-0.999466,-1.393261,-0.958135,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
389,0.388887,-1,-0.899293,0.717741,-0.958135,-0.986754,0.67028,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
390,0.943945,-1,1.300694,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
391,-0.16617,1,-0.413302,-1.393261,-0.958135,1.013423,-1.491914,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
392,1.082709,-1,0.832067,0.717741,1.883121,1.013423,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
393,1.221473,-1,-0.424467,0.717741,0.936036,1.013423,0.67028,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
394,1.082709,-1,-0.159483,-1.393261,-0.958135,1.013423,-1.491914,-1.771421,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster0
395,1.707149,-1,-0.313308,0.717741,1.883121,1.013423,-1.491914,-1.771421,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
396,-0.16617,1,-0.136199,0.717741,-0.958135,1.013423,0.67028,-1.771421,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
397,0.388887,1,0.516589,0.717741,0.936036,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
398,1.499002,-1,2.321447,-1.393261,-0.011049,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
399,0.041976,1,0.817441,0.717741,-0.958135,1.013423,0.67028,-1.771421,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
400,-0.582463,-1,-0.624013,-1.393261,-0.958135,-0.986754,-1.491914,0.564519,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster0
401,-1.137521,1,-0.617613,-1.393261,1.883121,1.013423,-1.491914,-1.771421,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster0
402,0.388887,1,0.85923,0.717741,-0.958135,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
403,-0.513081,1,-0.525245,-1.393261,-0.958135,-0.986754,-1.491914,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
404,-1.276285,-1,-1.059798,0.717741,1.883121,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
405,0.319505,1,0.704102,0.717741,1.883121,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
406,0.666416,1,1.422335,-1.393261,-0.011049,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster0
407,-0.79061,1,-0.400485,-1.393261,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster0
408,-0.096788,-1,-0.429836,0.717741,-0.011049,1.013423,-1.491914,-1.771421,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
409,-1.345667,1,-1.27639,0.717741,0.936036,-0.986754,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
410,-1.068139,-1,-0.726646,-1.393261,-0.011049,1.013423,-1.491914,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
411,-1.41505,1,-1.568801,-1.393261,-0.958135,1.013423,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
412,1.707149,-1,2.371685,-1.393261,0.936036,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
413,-1.137521,-1,-0.853881,0.717741,-0.958135,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
414,1.082709,-1,1.469306,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
415,-1.068139,1,-0.579215,0.717741,-0.958135,-0.986754,0.67028,0.564519,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster1
416,-0.443699,1,-1.163097,-1.393261,-0.011049,-0.986754,0.67028,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
417,-0.79061,1,-0.362762,0.717741,-0.011049,1.013423,-1.491914,-1.771421,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
418,-0.998757,-1,-0.141568,0.717741,0.936036,1.013423,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
419,1.013327,1,-0.458652,0.717741,-0.958135,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
420,1.499002,1,1.662452,0.717741,-0.958135,1.013423,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
421,0.458269,1,1.079547,-1.393261,-0.011049,-0.986754,0.67028,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
422,-1.41505,1,-1.250166,0.717741,-0.011049,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
423,1.082709,-1,1.273717,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
424,-1.553814,1,-0.797949,-1.393261,-0.011049,1.013423,-1.491914,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
425,0.111358,-1,0.230021,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
426,1.568384,-1,0.18173,0.717741,1.883121,-0.986754,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
427,0.735798,-1,0.361585,0.717741,0.936036,1.013423,-1.491914,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
428,-0.582463,-1,-0.79258,0.717741,-0.011049,1.013423,-1.491914,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
429,-0.513081,1,0.026369,-1.393261,0.936036,-0.986754,0.67028,0.564519,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster0
430,0.388887,1,0.108356,0.717741,-0.958135,-0.986754,0.67028,-1.771421,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
431,1.499002,-1,2.393045,0.717741,-0.011049,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
432,0.250123,1,-0.828223,-1.393261,-0.958135,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
433,-0.027406,-1,0.047675,0.717741,-0.958135,-0.986754,-1.491914,0.564519,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster1
434,0.319505,1,-0.348043,0.717741,-0.958135,1.013423,0.67028,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
435,-1.345667,1,-1.22488,-1.393261,0.936036,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
436,-0.513081,1,-0.856915,0.717741,-0.958135,1.013423,-1.491914,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
437,1.499002,-1,0.301944,-1.393261,-0.011049,1.013423,0.67028,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
438,-1.692578,-1,-1.195366,0.717741,-0.011049,-0.986754,-1.491914,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
439,-1.623196,1,-0.939344,0.717741,-0.011049,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
440,-0.16617,1,0.146684,0.717741,-0.011049,-0.986754,0.67028,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
441,0.319505,1,1.331248,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
442,0.041976,-1,0.679429,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
443,-0.304935,1,0.448359,-1.393261,-0.958135,1.013423,-1.491914,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
444,-1.484432,-1,-0.90986,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
445,-0.16617,1,0.336788,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
446,0.666416,-1,1.256562,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
447,-0.513081,-1,0.254135,0.717741,0.936036,-0.986754,-1.491914,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
448,0.735798,1,1.664058,0.717741,1.883121,1.013423,0.67028,-1.771421,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
449,-0.304935,-1,0.507217,-1.393261,-0.958135,1.013423,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster0
450,-0.027406,1,0.109753,0.717741,1.883121,1.013423,-1.491914,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
451,0.041976,1,0.854699,-1.393261,-0.958135,1.013423,0.67028,-1.771421,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
452,1.152091,-1,-0.037159,-1.393261,-0.958135,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
453,1.152091,-1,1.843494,-1.393261,-0.958135,1.013423,0.67028,0.564519,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster0
454,-1.276285,1,-0.866792,-1.393261,-0.958135,-0.986754,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
455,-1.068139,-1,-1.214833,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
456,-0.721228,-1,-1.106117,0.717741,-0.958135,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
457,1.568384,-1,2.640339,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
458,-1.692578,1,-1.072553,-1.393261,-0.011049,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster0
459,1.637766,1,1.508286,0.717741,-0.011049,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
460,-0.096788,1,-0.314107,0.717741,-0.958135,1.013423,-1.491914,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
461,1.499002,-1,-0.230429,0.717741,-0.958135,1.013423,0.67028,-1.771421,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster1
462,-1.345667,-1,-0.735064,0.717741,-0.958135,1.013423,-1.491914,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
463,-0.929374,-1,-0.953271,0.717741,0.936036,1.013423,-1.491914,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
464,-0.998757,1,-0.540708,-1.393261,-0.958135,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
465,1.013327,-1,0.069648,0.717741,0.936036,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
466,-0.304935,1,-0.438176,0.717741,-0.958135,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
467,-0.582463,-1,-1.141606,-1.393261,1.883121,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster0
468,0.041976,1,-0.963217,0.717741,-0.958135,-0.986754,-1.491914,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
469,1.42962,1,0.76739,-1.393261,1.883121,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
470,1.360238,-1,1.086033,0.717741,-0.958135,-0.986754,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
471,0.597034,-1,-0.166908,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
472,1.290856,1,-0.495335,0.717741,0.936036,1.013423,0.67028,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
473,-0.096788,-1,0.018122,-1.393261,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
474,-0.79061,-1,-0.375983,-1.393261,-0.011049,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
475,-0.651846,-1,-1.190618,0.717741,0.936036,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
476,0.041976,1,-0.109967,-1.393261,-0.011049,-0.986754,-1.491914,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster0
477,-0.16617,1,-0.008258,0.717741,-0.958135,-0.986754,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
478,0.319505,1,-0.324845,0.717741,0.936036,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
479,0.250123,1,1.231424,-1.393261,-0.011049,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
480,-0.859992,1,-1.240452,0.717741,0.936036,-0.986754,-1.491914,0.564519,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster1
481,0.319505,1,1.329424,-1.393261,0.936036,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
482,0.111358,1,0.406438,-1.393261,-0.958135,-0.986754,0.67028,0.564519,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster0
483,-1.345667,1,-0.862788,0.717741,-0.958135,1.013423,0.67028,-1.771421,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
484,-0.998757,-1,-0.491851,0.717741,-0.011049,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
485,1.499002,-1,1.737432,0.717741,-0.958135,1.013423,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
486,-0.513081,-1,-0.457783,0.717741,-0.958135,-0.986754,0.67028,-1.771421,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
487,-1.623196,1,-0.845556,0.717741,-0.011049,-0.986754,-1.491914,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
488,-1.068139,-1,-1.048167,0.717741,1.883121,-0.986754,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
489,-1.068139,1,-0.552012,0.717741,0.936036,-0.986754,0.67028,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
490,1.082709,-1,0.321775,0.717741,-0.011049,1.013423,0.67028,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
491,0.250123,-1,-0.804955,-1.393261,-0.011049,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
492,1.290856,-1,0.018021,0.717741,-0.958135,1.013423,0.67028,-1.771421,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
493,1.152091,1,1.041676,-1.393261,-0.958135,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
494,0.319505,-1,1.258401,0.717741,1.883121,-0.986754,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
495,0.111358,1,0.848484,0.717741,-0.958135,-0.986754,-1.491914,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
496,0.527652,1,1.043461,-1.393261,0.936036,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
497,1.499002,1,1.479113,-1.393261,-0.958135,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
498,0.597034,-1,1.262777,-1.393261,-0.958135,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
499,0.250123,-1,-0.668168,0.717741,-0.958135,1.013423,-1.491914,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
500,-0.235553,-1,0.018758,0.717741,1.883121,1.013423,0.67028,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
501,1.082709,-1,0.425432,-1.393261,-0.011049,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
502,-0.721228,-1,-0.093006,0.717741,-0.958135,1.013423,-1.491914,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
503,-1.41505,-1,-0.947793,-1.393261,-0.958135,1.013423,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
504,1.42962,-1,2.504638,0.717741,-0.011049,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
505,-0.513081,-1,0.088005,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
506,1.152091,-1,-0.337429,0.717741,-0.958135,-0.986754,-1.491914,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
507,-1.41505,-1,-1.235859,-1.393261,-0.958135,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster0
508,1.221473,1,1.775652,-1.393261,0.936036,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster0
509,-1.345667,-1,-1.26535,0.717741,0.936036,1.013423,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
510,-0.929374,-1,-1.101447,0.717741,-0.958135,-0.986754,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
511,0.111358,1,-0.887228,0.717741,1.883121,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
512,1.42962,-1,1.273903,0.717741,-0.958135,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
513,-1.206903,-1,-1.010088,-1.393261,1.883121,-0.986754,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster0
514,-0.374317,1,0.493639,-1.393261,-0.958135,1.013423,0.67028,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
515,0.388887,-1,-0.842716,0.717741,-0.011049,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
516,-0.513081,-1,-0.563395,-1.393261,-0.958135,-0.986754,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
517,0.597034,1,0.472613,0.717741,-0.011049,-0.986754,0.67028,-1.771421,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
518,-1.068139,-1,-0.428044,-1.393261,1.883121,-0.986754,-1.491914,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
519,0.943945,-1,0.11305,0.717741,1.883121,1.013423,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
520,-0.304935,-1,-1.19175,0.717741,0.936036,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
521,-0.443699,-1,-0.797312,0.717741,0.936036,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
522,-1.068139,1,-1.151428,-1.393261,1.883121,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster0
523,-0.582463,-1,-0.87154,0.717741,-0.958135,1.013423,0.67028,-1.771421,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
524,0.111358,1,-0.684066,0.717741,-0.958135,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster1
525,0.041976,-1,-0.635993,0.717741,-0.011049,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
526,-0.721228,1,-1.009583,-1.393261,0.936036,-0.986754,0.67028,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
527,-1.484432,-1,-1.307503,-1.393261,-0.011049,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
528,-0.859992,-1,-0.131396,0.717741,0.936036,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
529,0.874562,1,1.239493,0.717741,-0.011049,1.013423,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
530,1.499002,1,2.45572,0.717741,-0.011049,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
531,-0.443699,-1,0.009223,-1.393261,-0.011049,1.013423,-1.491914,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
532,1.152091,1,0.197341,-1.393261,-0.011049,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
533,1.221473,1,0.169945,0.717741,-0.958135,1.013423,-1.491914,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
534,-1.068139,-1,-1.053141,-1.393261,-0.011049,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
535,-0.929374,1,-1.354009,0.717741,-0.958135,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
536,0.735798,-1,0.80121,-1.393261,-0.011049,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
