Registration State,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Vehicle Expiration Date,Violation Location,Issuer Code,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Date First Observed,Law Section,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Unregistered Vehicle?,Vehicle Year,Feet From Curb,Vehicle Color,Issuing Agency
NY,2015-07-19,20,SDN,NISSA,2017.39,100.0,956265.0,14.08,,QN,F,312,'BEACH 87 STREET',,SEC-408,,BBBBBBB,ALL,ALL,O,2013.0,0,White,P
NY,2015-06-20,40,SDN,TOYOT,2016.63,102.0,937655.0,14.5,,QN,,,'S/E C/O AUSTIN ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2007.0,0,Blue,P
GA,2013-07-24,24,SDN,HONDA,,47.0,923029.0,12.0,,BX,F,1965,'SCHIEFFELIN AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Green,P
NY,2015-07-05,14,SUBN,,2016.59,6.0,942279.0,9.0,,BX,F,2176,'GRAND CONCOURSE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Red,P
NY,2013-07-17,67,SDN,FORD,2014.16,75.0,946496.0,11.63,11.58,KG,,,'S/W C/O HENDRIX ST',2013-07-17,SEC-408,,BBBBBBB,ALL,ALL,O,1999.0,0,Black,P
NY,2013-08-16,71,SUBN,,2015.59,47.0,948250.0,16.63,,BX,O,715,'E 221 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2005.0,0,Red,P
PA,2015-07-23,14,SUBN,HONDA,,44.0,958040.0,7.35,,BX,O,1360,'MERIIAM AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,White,P
NY,2013-07-26,20,SDN,HONDA,2015.1,108.0,923406.0,13.65,,QN,F,57-14,'37 AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2011.0,0,Black,P
NY,2013-08-14,99,SUBN,PLYMO,2015.44,79.0,953562.0,2.42,,KG,F,367,'LEXINGTON AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,1996.0,0,Green,P
NJ,2015-07-08,24,VAN,FORD,,84.0,361886.0,11.67,11.08,KG,F,6,'HOYT ST',,SEC-408,,YYYYYYY,ALL,ALL,O,,0,Gray-Silver,P
NY,2015-06-28,14,SDN,HYUND,2015.75,60.0,956595.0,16.42,,KG,F,1000,'SURF AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2014.0,0,White,P
NY,2015-06-29,40,SDN,TOYOT,2015.87,70.0,916139.0,6.17,,KG,F,,'N/S FOSTER AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2006.0,6,Blue,P
NY,2015-06-24,46,SDN,INFIN,2015.29,70.0,915843.0,9.42,,KG,F,1051,'OCEAN AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2006.0,0,Gray-Silver,P
NY,2013-08-09,19,REFG,ISUZU,2014.0,112.0,939863.0,16.55,,QN,F,108-18,'QUEENS BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,2013.0,0,White,P
NY,2015-06-20,71,P-U,DODGE,2017.46,122.0,935039.0,20.83,,RC,F,137,'CORONA AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,1985.0,0,Gray-Silver,P
NY,2015-06-21,40,SUBN,SAAB,2017.24,44.0,953656.0,19.17,,BX,O,1212,'COLLEGE AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2005.0,0,Black,P
OH,2015-06-17,17,SDN,TOYOT,2015.72,20.0,953459.0,9.92,,NYC,O,25,'CENTRAL PARK WEST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,White,P
CT,2017-03-13,46,SDN,FIAT,,19.0,961333.0,19.33,,,F,1114,'LEXINGTON AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Blue,P
NY,2014-06-22,17,SUBN,FORD,2014.16,10.0,907038.0,11.48,,NYC,O,635,'WEST 42 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2012.0,0,Yellow,P
NY,2013-06-25,78,VAN,FORD,2014.83,10.0,928512.0,23.7,,NYC,F,549,'W 26 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2002.0,0,White,P
NY,2013-08-10,68,SUBN,FORD,2015.34,30.0,933038.0,9.4,,NYC,,,'W 152 STR',,SEC-408,,BBBBBBB,ALL,ALL,O,2002.0,0,Blue,P
NY,2013-07-18,21,SDN,NISSA,2015.38,75.0,940332.0,8.7,,KG,F,596,'WILLIAMS AVE',,SEC-408,,YBBYBBB,8.0,9.5,O,2002.0,0,Beige,P
NJ,2013-07-28,46,SDN,HONDA,2015.25,44.0,948605.0,17.03,,BX,F,30,'E. CLARKE PL',,SEC-408,,BBBBBBB,ALL,ALL,O,1998.0,0,Gray-Silver,P
NY,2015-06-28,67,SDN,TOYOT,2017.36,105.0,935399.0,9.93,,QN,F,270-05,'76 AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2006.0,0,Gray-Silver,P
NJ,2015-07-08,21,SDN,TOYOT,,108.0,333060.0,9.15,,QN,,,'E/S TRIMBLE RD',,SEC-408,,BBYBBBB,9.0,10.5,O,,0,Black,P
NY,2013-07-17,46,SDN,HONDA,2014.72,113.0,937927.0,14.53,,QN,O,,'BAILEY BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,2012.0,0,White,P
NY,2013-07-31,14,VAN,FRUEH,,18.0,944251.0,18.67,,NYC,F,111,'WEST 47 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2006.0,0,White,P
NY,2016-10-05,9,DELV,GMC,,13.0,901431.0,16.88,,NYC,F,348,'E 15 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,1989.0,0,Brown,P
99,2013-07-26,80,TRAILER,Others,,75.0,940765.0,18.0,,KG,O,,'COZINE AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,White,P
NY,2013-07-26,37,VAN,FORD,2015.33,18.0,923602.0,18.83,,NYC,F,1221,'6TH AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2010.0,0,White,P
NY,2013-07-20,98,SDN,HONDA,2014.75,115.0,944179.0,9.97,,QN,F,105-43,'DITMARS BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,1996.0,0,Black,P
NY,2013-08-07,46,DELV,MITSU,2014.75,112.0,943387.0,9.67,,QN,,,'YELLOWSTONE BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,2005.0,0,White,P
NY,2013-07-14,71,SDN,VOLVO,2015.18,78.0,915547.0,11.58,,KG,F,450,'FLATBUSH AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2001.0,0,Green,P
FL,2014-07-23,46,SUBN,LINCO,,40.0,931369.0,13.28,,BX,F,768,'MELROSE AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Black,P
NY,2015-07-07,19,SUBN,CHEVR,2015.91,70.0,915843.0,8.92,,KG,F,1433,'CONEY ISLAND AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2015.0,0,Black,P
NY,2015-03-30,85,TRUCK,INTER,2015.42,66.0,948026.0,,,KG,F,,'N/W C/O MCDONALD',,SEC-408,,BBBBBBB,ALL,ALL,O,2006.0,0,Green,P
NY,2015-07-09,20,SUBN,JEEP,2017.17,44.0,941830.0,14.03,,BX,F,1240,'WALTON AVE',,SEC-408,,YYYYYBB,9.0,17.0,O,,0,Blue,P
NY,2013-08-07,46,SUBN,DODGE,2015.49,75.0,939715.0,11.68,,KG,F,2094,'LINDEN BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,2010.0,0,Gray-Silver,P
NY,2013-08-12,46,VAN,Others,2013.83,104.0,945140.0,17.67,,QN,F,2047,'GATES AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2013.0,0,Brown,P
NY,2016-08-23,14,VAN,CHEVR,,33.0,938339.0,17.02,,NYC,F,2316,'AMSTERDAM  AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2011.0,0,White,P
NY,2015-06-20,17,SDN,Others,2016.41,102.0,946746.0,10.92,,QN,F,116-40,'PARK LANE SOUTH',,SEC-408,,BBBBBBB,ALL,ALL,O,2004.0,0,Gray-Silver,P
NY,2015-07-21,14,SDN,HYUND,2015.66,46.0,944777.0,,,BX,O,2202,'GRAND CONCOURSE',,SEC-408,,BBBBBBB,ALL,ALL,O,2013.0,0,Gray-Silver,P
NY,2015-07-17,20,SUBN,CHEVR,2015.66,112.0,330391.0,8.53,,QN,O,,'N/S 93 ST',,SEC-408,,YYYYYYB,8.0,17.0,O,2014.0,0,Black,P
NJ,2013-08-04,67,,HONDA,,40.0,936232.0,10.9,,BX,F,325,'CYPRESS AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2010.0,0,Gray-Silver,P
VA,2013-07-20,67,VAN,Others,2013.75,44.0,926860.0,22.77,,BX,F,981,'JEROME AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Black,P
NY,2013-08-07,46,VAN,,2014.49,,937320.0,13.17,,KG,F,319,'BRIGHTON BEACH',,SEC-408,,BBBBBBB,ALL,ALL,O,2004.0,0,White,P
NY,2013-07-31,19,SUBN,FORD,2015.56,110.0,941191.0,9.12,,QN,F,80-08,'ROOSVELT AVENUE',,SEC-408,,BBBBBBB,ALL,ALL,O,2002.0,0,Blue,P
NY,2015-06-20,67,SDN,VOLKS,2017.15,102.0,946746.0,11.17,,QN,O,,'S/W CURAON RD',,SEC-408,,BBBBBBB,ALL,ALL,O,2007.0,0,White,P
CT,2013-08-09,40,SDN,NISSA,,47.0,952927.0,18.02,,BX,,,'E/S ST OVEN ST 10FT',,SEC-408,,BBBBBBB,ALL,ALL,O,,4,Black,P
NY,2015-07-14,98,SDN,TOYOT,2017.42,44.0,957688.0,10.85,,BX,F,1079,'NELSON AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2015.0,0,Black,P
NY,2016-09-30,46,VAN,FORD,2016.83,19.0,952972.0,10.9,,NYC,F,941,'PARK AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2007.0,0,White,P
NY,2016-12-16,40,SDN,Others,,70.0,938645.0,8.43,,KG,F,20,'WOODRUFF AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Black,P
NY,2015-06-30,21,SDN,LINCO,2016.16,110.0,333060.0,8.72,,QN,O,77-07,'WOODSIDE AVE',,SEC-408,,YYYYYYB,8.5,9.0,O,2005.0,0,Black,P
NY,2015-06-10,98,SDN,HONDA,2016.52,123.0,950900.0,18.17,,RC,F,43,'ASHTON DR',,SEC-408,,BBBBBBB,ALL,ALL,O,2014.0,0,Black,P
NY,2013-07-22,14,SDN,TOYOT,2014.25,75.0,942317.0,8.98,,KG,O,925,'LIVONIA AV',,SEC-408,,BBBBBBB,ALL,ALL,O,2011.0,0,White,P
NJ,2013-08-09,40,SDN,NISSA,,101.0,952995.0,,,QN,F,1815,'GATEWAY BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,,6,Gray-Silver,P
CT,2013-07-27,60,,BUICK,,49.0,939466.0,8.83,,BX,O,612,'ALLERTON AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Black,P
NJ,2015-06-29,67,SUBN,ROVER,,70.0,915843.0,6.35,,KG,F,,'N/W C/O CORTELYOU RD',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gray-Silver,P
NY,2013-08-15,99,SDN,FORD,2014.33,47.0,948269.0,21.0,,NYC,F,3716,DYRE,,SEC-408,,BBBBBBB,ALL,ALL,O,2005.0,0,Black,P
CA,2013-08-01,21,SDN,MITSU,,40.0,931369.0,9.17,,BX,O,674,'UNION AVE',,SEC-408,,YBBYBBB,9.0,10.5,O,,0,White,P
PA,2013-07-27,41,SDN,HONDA,2014.5,1.0,952943.0,4.83,4.67,,F,45,'LISPENAND ST',2013-07-27,SEC-408,,BBBBBBB,ALL,ALL,O,2010.0,0,White,P
NY,2015-07-09,21,SDN,NISSA,2017.12,75.0,346199.0,9.7,,KG,F,442,'BARBEY ST',,SEC-408,,YBBYBBB,9.0,10.5,O,2006.0,0,Gray-Silver,P
NY,2015-06-19,50,SDN,NISSA,2017.35,76.0,353078.0,9.28,,KG,,,'S/S WYCKOFF ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2015.0,0,White,P
PA,2015-06-25,20,SDN,CHEVR,2015.91,60.0,948099.0,19.08,,KG,O,,'W 15 ST W/S',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Black,P
NY,2015-06-28,98,SUBN,INFIN,2010.97,48.0,950258.0,9.23,,BX,F,2106,'CROTONA AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2010.0,0,Black,P
NJ,2015-06-17,20,VAN,Others,,9.0,953361.0,5.32,,NYC,O,15,'E 7TH STREET',,SEC-408,,BBBBBBB,ALL,ALL,O,2008.0,0,Yellow,P
NY,2015-07-05,67,SDN,LEXUS,2016.94,101.0,951438.0,21.17,20.17,QN,F,'10 33','NEILSON ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2015.0,0,Gray-Silver,P
NY,2013-08-06,71,SUBN,GMC,2013.78,113.0,941973.0,9.75,,QN,F,,'F/O 142-19 FOCH BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,1995.0,0,Green,P
NY,2015-06-17,21,VAN,HONDA,2017.03,78.0,946776.0,11.97,,KG,F,326,'4 ST',,SEC-408,,BBBYBBB,11.5,13.0,O,2002.0,0,Blue,P
NJ,2015-07-09,21,SDN,TOYOT,,77.0,358226.0,11.77,,KG,O,501,'GRAND AVE',,SEC-408,,YBBYBBB,11.5,13.0,O,,0,Gray-Silver,P
NY,2013-08-01,71,SDN,TOYOT,2014.87,108.0,936515.0,10.0,,QN,F,50-35,'48 AV',,SEC-408,,BBBBBBB,ALL,ALL,O,1995.0,0,Green,P
NY,2013-07-27,24,SUBN,LINCO,2015.29,75.0,951439.0,,,KG,O,2728,'LINDEN BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,2001.0,0,Gray-Silver,P
NY,2013-07-27,40,SDN,HONDA,2015.37,75.0,953445.0,20.08,20.0,KG,F,710-732,'DUMONT AVE',2013-07-27,SEC-408,,BBBBBBB,ALL,ALL,O,2012.0,0,Black,P
PA,2015-07-09,20,SUBN,FORD,,90.0,357365.0,14.65,,KG,O,57,'SOUTH 6TH ST',,SEC-408,,YYYYYBB,7.0,18.0,O,,0,Red,P
99,2013-07-30,14,SUBN,HONDA,2014.71,110.0,942682.0,9.87,,QN,O,76-26,'KNEELAND AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2002.0,0,Gray-Silver,P
IN,2013-07-26,14,TRAILER,,,40.0,912126.0,6.47,,BX,,,'N/S E 135 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gray-Silver,P
PA,2015-07-19,46,SDN,HYUND,,52.0,949826.0,8.4,,BX,F,8,'E KINGSBRIDGE RD',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gray-Silver,P
NY,2015-07-04,51,SDN,NISSA,2015.54,49.0,946096.0,22.42,,BX,F,1511,WILKERSON,,SEC-408,,BBBBBBB,ALL,ALL,O,2008.0,0,White,P
NY,2013-08-13,14,DELV,MERCU,,115.0,936914.0,18.3,,QN,F,35-63,'83 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,1997.0,0,Brown,P
NY,2015-06-26,40,SUBN,TOYOT,2016.13,10.0,936506.0,7.57,,NYC,,,'N/S W 19 STREET',,SEC-408,,BBBBBBB,ALL,ALL,O,2014.0,0,Blue,P
NY,2015-03-29,14,SDN,ROVER,2015.58,1.0,951864.0,12.33,,NYC,F,51,'EXCHANGE PL',,SEC-408,,BBBBBBB,ALL,ALL,O,2012.0,0,Blue,P
NY,2015-07-23,40,,NISSA,2016.75,53.0,944626.0,8.58,,BX,O,2781,'GRAND CONCOURSE',,SEC-408,,BBBBBBB,ALL,ALL,O,2016.0,0,Black,P
NJ,2013-08-01,21,SUBN,NISSA,,75.0,942317.0,9.25,,KG,O,692,'BLAKE AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gray-Silver,P
NY,2013-07-29,78,VAN,FORD,2014.66,123.0,931760.0,4.1,,RC,,,'C/O RETFORD AVE',,SEC-408,,BBBBBBB,21.0,5.0,O,2002.0,0,White,P
NY,2013-08-08,45,SDN,TOYOT,2014.41,75.0,942317.0,12.42,,KG,O,921,'LIVONIA AV',,SEC-408,,BBBBBBB,ALL,ALL,O,2013.0,0,Black,P
NJ,2015-06-15,40,SUBN,FORD,,9.0,906258.0,7.58,,NYC,F,535,'E 12 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,6,Red,P
NY,2013-08-10,20,SDN,INFIN,2015.2,44.0,934031.0,14.18,,BX,O,110,'EAST 153RD ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2002.0,0,Beige,P
NY,2015-06-27,40,SDN,Others,2017.04,107.0,953162.0,3.5,3.33,QN,F,70-53,'PARK DRIVE EAST',,SEC-408,,BBBBBBB,ALL,ALL,O,2003.0,0,Gray-Silver,P
NY,2014-11-01,40,SDN,BMW,2015.17,105.0,949452.0,9.38,,QN,F,'177 56','MEADOW RD',,SEC-408,,BBBBBBB,ALL,ALL,O,,1,White,P
NY,2015-07-05,70,SUBN,JEEP,2016.27,23.0,955939.0,21.93,21.83,NYC,F,320,'E 115',,SEC-408,,BBBBBBB,,,O,2002.0,0,Blue,P
NY,2015-06-21,40,SUBN,GMC,2015.58,102.0,944630.0,5.65,,QN,F,75-08,'JAMAICA AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2014.0,0,Black,P
NY,2015-06-25,71,SDN,CHEVR,2016.19,121.0,951407.0,1.65,,RC,O,63,'ORANGE AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2001.0,0,White,P
NY,2015-07-07,74,SDN,AUDI,2016.58,52.0,954548.0,19.58,,BX,F,2589,'JEROME AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2001.0,0,Blue,P
NY,2013-07-12,78,VAN,GMC,2015.08,13.0,947224.0,2.25,,NYC,F,207,'EAST 27 STREET',,SEC-408,,BBBBBBB,ALL,ALL,O,2011.0,0,Yellow,P
NY,2013-07-25,21,SUBN,NISSA,2015.31,75.0,935434.0,9.38,,KG,F,270,'CREXENT ST',,SEC-408,,YBBYBBB,9.0,10.5,O,2008.0,0,Brown,P
NY,2013-07-03,45,VAN,INTER,,13.0,920777.0,12.27,,NYC,F,247,'3RD AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,1997.0,0,Brown,P
NY,2015-07-09,21,SUBN,CHEVR,2015.57,,358160.0,8.88,,KG,F,156,'SPENCER ST',,SEC-408,,BBBBBBB,8.5,10.0,O,2015.0,0,Black,P
NJ,2015-07-08,14,SUBN,HONDA,,94.0,333653.0,23.23,,KG,,,'W/S DRIGGS AVE',,SEC-408,,BBBBBBB,,,O,,0,Gray-Silver,P
NY,2015-07-06,46,SUBN,Others,2015.97,67.0,955390.0,21.78,,KG,F,3210,'SNYDER AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2011.0,0,Black,P
MD,2015-06-22,67,SUBN,DODGE,,105.0,917655.0,12.0,,QN,,,'N/W C/O 76 AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Blue,P
NY,2015-07-08,38,SUBN,TOYOT,2016.8,60.0,345428.0,23.42,,,F,1318,'SURF AVE',,SEC-408,,YYYYYYB,9.0,,O,2006.0,0,Black,P
NY,2013-08-01,46,SUBN,FORD,2014.73,75.0,939715.0,10.82,,KG,F,675,'LINCOLN AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2013.0,0,Black,P
ME,2013-08-02,66,TRAILER,Others,2023.14,47.0,946398.0,20.6,,BX,,,'N/W C/O WILDER AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Red,P
NC,2013-08-14,40,SUBN,CHEVR,,40.0,952366.0,20.5,,BX,F,593,'OAK TERRACE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gold,P
FL,2015-06-22,99,SDN,CHRYS,2013.75,105.0,950137.0,11.52,,QN,,,'C/O 44 DR',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,White,P
NY,2015-06-24,40,SDN,HONDA,2016.86,67.0,954126.0,21.67,21.63,KG,F,77,'LINDEN BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,2009.0,0,Black,P
NY,2013-07-22,78,VAN,FORD,2015.45,47.0,920929.0,21.17,,BX,F,3737,'LACONIA AV',,SEC-408,,BBBBBBB,ALL,ALL,O,1998.0,0,White,P
NY,2013-08-05,20,VAN,GMC,2014.77,41.0,949584.0,8.53,,BX,F,,'F/O 826 FAILE ST',,SEC-408,,BBBBBBB,8.0,17.0,O,1995.0,0,Gray-Silver,P
NY,2013-07-28,52,SDN,MAZDA,2014.89,101.0,943156.0,22.5,,QN,,,'I/S OF B 56 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2012.0,0,Gray-Silver,P
NY,2015-07-01,20,SUBN,ACURA,2017.18,44.0,953799.0,22.77,,,O,134,'W 166 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2016.0,0,Black,P
NY,2013-07-23,46,DELV,ISUZU,2013.83,109.0,928120.0,12.58,,QN,F,137-02,'NORTHERN BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,2012.0,0,Brown,P
NY,2015-07-06,14,SUBN,HONDA,2015.57,75.0,939715.0,9.1,,KG,F,3104,'FULTON ST',,SEC-408,,YYYYYBB,8.0,16.0,O,2002.0,0,Green,P
MA,2016-12-01,1,BUS,Others,2017.49,5.0,925923.0,16.72,,,F,,'ALLEN ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,White,P
NY,2017-04-11,46,VAN,Others,2019.0,19.0,924882.0,12.18,,,F,1307,'3RD AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2005.0,0,White,P
NY,2015-07-13,67,SDN,BUICK,2016.08,63.0,941790.0,10.0,,KG,F,3023,'AVE J',,SEC-408,,BBBBBBB,ALL,ALL,O,2003.0,0,Gray-Silver,P
NY,2013-07-31,19,SDN,FORD,2013.91,103.0,953125.0,17.5,,QN,F,163-46,'JAMAICA AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2005.0,0,White,P
NY,2015-06-04,46,SDN,FORD,2016.08,103.0,86573.0,1.97,,,F,93-02,'SUTPHIN BLVD TRK 7/8',,SEC-408,,BBBBBBB,ALL,ALL,O,2008.0,0,Green,P
NY,2015-04-19,46,VAN,FORD,2016.01,25.0,934467.0,11.23,,,F,158,'E 116TH ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2013.0,0,White,P
NY,2015-06-22,74,SDN,CADIL,2015.85,121.0,922115.0,8.03,,RC,F,13,'BAILEY PL',,SEC-408,,BBBBBBB,ALL,ALL,O,2002.0,0,Gray-Silver,P
NY,2013-07-13,80,SDN,HONDA,2015.35,40.0,947944.0,18.95,,BX,F,360,'CRIMMINS AVE .',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gray-Silver,P
NJ,2013-08-10,40,SDN,HONDA,2015.33,40.0,949837.0,0.25,,BX,F,599,MORRIS,,SEC-408,,BBBBBBB,ALL,ALL,O,2004.0,5,Red,P
WI,2013-08-07,46,,MERCU,,18.0,900480.0,7.58,,,O,169,'3ND AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,White,P
NY,2015-07-04,20,SDN,,2016.8,42.0,948337.0,19.83,,BX,F,1700,'CROTONA AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2012.0,0,White,P
NY,2015-06-25,10,SDN,TOYOT,2016.41,1.0,936904.0,18.83,,NYC,,,'WEST ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2015.0,0,Black,P
NY,2015-07-09,40,SDN,TOYOT,2016.96,75.0,346199.0,9.33,,,F,385,'WARWICK ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2010.0,0,Gray-Silver,P
PA,2015-05-25,20,SUBN,HONDA,,44.0,939341.0,10.33,,BX,O,20,'E 161 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gray-Silver,P
PA,2013-08-18,98,SDN,TOYOT,2014.25,40.0,949847.0,12.67,,BX,F,756,'JACKSON AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gray-Silver,P
NJ,2015-06-24,41,VAN,NISSA,,9.0,950702.0,16.0,,NYC,F,42,BOND,,SEC-408,,YYYYYBB,8.0,18.0,O,,0,Black,P
VA,2015-06-30,98,SDN,TOYOT,2016.33,70.0,949154.0,2.07,,KG,F,1300,'ROGERS AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Blue,P
TN,2013-08-11,66,TRAILER,,,40.0,935116.0,19.45,,BX,O,359,'E WALES AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Red,P
NY,2015-07-08,46,SUBN,NISSA,2017.22,69.0,923354.0,9.93,,KG,F,103-15,'FARRAGUT RD',,SEC-408,,BBBBBBB,ALL,ALL,O,2010.0,0,Black,P
NY,2017-05-26,14,SDN,LEXUS,2018.56,77.0,928505.0,17.25,,KG,F,749,'NOSTRAND AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2016.0,0,White,P
NY,2013-08-23,46,VAN,Others,2013.83,112.0,943387.0,10.13,,QN,F,105-45,63RD,,SEC-408,,BBBBBBB,ALL,ALL,O,1996.0,0,Brown,P
NJ,2013-07-02,17,SDN,TOYOT,2014.89,20.0,937061.0,1.75,13.75,,F,15,'CENTRAL PARK WEST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gray-Silver,P
NY,2014-09-24,19,SUBN,FORD,,75.0,939715.0,8.73,,KG,F,807,'ASHFORD ST',,SEC-408,,BBBBBBB,ALL,ALL,O,2012.0,0,Black,P
MA,2016-09-04,14,SDN,VOLKS,,20.0,960782.0,16.87,,NYC,F,408,'COLUMBUS AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Gray-Silver,P
NJ,2015-06-25,46,SDN,CHRYS,,72.0,921260.0,13.67,,KG,F,127,'UTICA AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,Blue,P
NJ,2015-06-21,98,P-U,FORD,,121.0,933693.0,15.5,,RC,F,337,'VANPELT AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0,White,P
NY,2013-08-09,46,VAN,FORD,,79.0,971095.0,19.17,,NYC,O,1191,'3RD AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2009.0,0,White,P
NY,2015-07-11,46,SUBN,BMW,2015.75,105.0,935689.0,14.42,,QN,F,211-47,'JAMAICA AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2013.0,0,Gray-Silver,P
NY,2013-08-11,40,SDN,HONDA,2015.13,47.0,944492.0,12.12,,BX,F,4012,WPR,,SEC-408,,BBBBBBB,ALL,ALL,O,1992.0,0,Gray-Silver,P
NY,2015-06-27,98,SDN,NISSA,2016.11,75.0,945386.0,13.83,,KG,F,353,'JAMAICA AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2002.0,0,Blue,P
NY,2015-07-09,71,SUBN,JEEP,2017.34,73.0,946774.0,3.25,,KG,O,1785,'PARK PL',,SEC-408,,BBBBBBB,ALL,ALL,O,2005.0,0,Gray-Silver,P
NY,2013-08-06,24,SDN,NISSA,2014.58,43.0,951453.0,14.83,,,F,805,'TAYLOR AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,2012.0,0,Black,P
NY,2015-07-01,40,SDN,TOYOT,2016.9,49.0,957244.0,4.08,,BX,F,2357,'HOLLAND AVE',,SEC-408,,YYYYYYY,ALL,ALL,O,2006.0,0,Gray-Silver,P
